,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
6316,-8.327237348,2.089462684,0.051676622,0.153850879,-0.09881766,0.18459115,0.270590939,-0.113563631,-0.934919472,-0.177237597,0.194824936,0.052859193,0.013645355,-0.004548745,0.134446774
6317,-6.432352557,2.01779385,0.311721061,-0.014365098,-0.310198509,-0.006090369,-0.090855973,-0.378469289,0.929367074,0.189291814,-0.082945461,0.023684154,0.091545163,0.118607405,-0.043296322
6318,-4.042921432,1.628352486,-0.048968762,-0.093382773,-0.087288213,-0.087295128,-0.39188565,-0.383527352,-0.378944287,-0.014422745,-0.014860954,-0.045845579,-0.004350341,-0.06793387,0.134350403
6319,-3.873623664,1.77835259,-0.320255404,-0.075485465,0.096317861,-0.16039867,0.186132498,-0.305465327,0.972632311,0.079515968,-0.023414712,0.086793732,0.112264687,-0.002084986,0.006072557
6320,-3.457013083,1.900199153,0.206484849,0.630320925,-0.082568529,0.182029165,-0.933932589,-1.4582015,0.458388527,1.194903816,0.063141546,-0.148611066,0.209409936,0.16857096,0.068295273
6321,-2.912408968,2.070857633,-0.526829763,-0.190257517,0.24394293,-0.011817135,-0.353789297,-0.054783928,-1.290592985,-0.355302932,0.000401597,0.02897132,-0.112818613,-0.046863304,0.03323816
6322,-0.628173299,1.803255058,-0.605071661,0.488163691,0.387372533,0.434541496,-1.186730141,0.17818239,-0.200462249,-0.57926401,0.028699125,0.242554416,-0.229130294,0.088660788,-0.08513451
6323,0.137477631,1.697190089,-0.326595707,-0.462134993,0.155969439,-0.187098327,-0.4556996,-0.161905997,-0.598921748,-0.245182194,-0.018995478,0.053638415,-0.181581239,0.092704505,0.063172369
6324,0.884127874,1.597193908,-0.191959479,0.195343929,0.142245183,0.191337369,-0.722593999,-0.074769462,0.052463514,-0.287750609,0.136839691,0.020283159,-0.050388628,-0.055294504,0.060996892
6325,0.080525999,2.225285182,0.033939764,0.185476458,-0.113885738,0.192184088,0.24425081,-0.009904462,-0.606815857,-0.162130376,0.026090118,-0.040837591,-0.010909916,-0.046595214,-0.070953464
6326,3.23857947,1.77576484,0.276915614,-0.471903618,-0.30197489,-0.203422518,0.30704704,-0.080852817,0.216422589,-0.228026894,-0.0833446,0.058475479,0.150364836,-0.078873346,0.061139662
6327,3.974817087,1.8102437,-0.587347968,0.161248308,0.327406148,0.043365739,-0.463671666,-0.323686732,-0.013386686,0.026750705,-0.097792834,0.081266941,-0.07183319,0.048004795,-0.114789104
6328,4.942947756,1.861620362,-0.12600992,0.199366369,0.029067464,0.058516282,0.530482824,-0.235442197,0.675797283,0.049743052,-0.138389688,0.160904714,0.151474445,0.058658484,-0.03278683
6329,5.04100449,1.849156424,0.304077498,0.438593338,-0.234251974,0.297462754,-0.68581674,-0.05294095,0.950588472,-0.153102911,0.161764166,0.001431507,0.08464481,-0.044848105,-0.00451505
6330,6.80356307,1.594394465,-0.231607139,-0.298646819,0.034116771,-0.066349166,-0.227158381,-0.145396382,-0.888839718,-0.258950571,0.005811251,-0.095830137,-0.06841367,-0.033865019,0.034752491
6331,7.891940584,1.659679821,-0.021158051,0.103241336,-0.105602605,0.189724764,0.024803677,0.571252356,0.60761394,-0.801556998,0.016103683,0.21484583,-0.02972048,-0.099303094,0.071354394
6332,9.202281596,1.538666967,-0.213937343,0.641562174,0.190878881,0.286698515,1.488606842,-0.297482343,-0.361967976,0.056870007,0.024057536,-0.060471212,0.066567091,-0.018662359,0.01748776
6333,10.32880754,1.504820271,-0.111617712,0.69350195,0.169536148,0.394255835,-0.301382693,-0.280219567,0.116004144,-0.087459734,0.011292617,-0.018839736,-0.021336822,-0.054862173,-0.071542378
6334,9.753755925,1.759764478,-0.663367481,-0.101757592,0.379665869,-0.093389304,-0.104565051,-0.069980734,-0.352772876,-0.107910192,0.031670454,0.051724148,-0.191369348,0.147648428,0.093664037
6335,12.08880223,1.651843854,-0.614688566,0.565600865,0.414806183,0.299226803,0.071026475,0.097866742,0.159069975,-0.299989844,-0.137182863,0.191933442,-0.112274883,0.068576888,-0.045270743
6336,12.18281229,1.690108328,-0.625474021,0.151057216,0.396432761,-0.091088219,0.524144899,-0.566576367,-0.292473881,0.324099967,-0.001736053,-0.168588183,0.035912631,-0.103881179,-0.120721826
6337,15.3712582,1.317328121,-0.417322288,0.340002625,0.288153429,0.264504229,-1.519674812,-0.376753388,-0.314735098,-0.158612164,0.017566351,0.087957885,-0.070500271,0.06724961,-0.02121143
6338,15.37300238,1.205837607,-0.051580056,-0.230496994,-0.013271271,0.000660812,-0.400798755,0.103498131,-0.333933282,-0.489488842,0.04720148,-0.119472345,-0.111543851,-0.13177199,-0.069538042
6339,16.12293077,1.379999713,-0.087819773,-0.390738654,0.008739224,-0.200678921,-0.236245248,-0.274839742,0.200735139,-0.052066017,0.196790301,-0.004097582,-0.053320145,0.123675038,0.157077434
6340,18.19500552,1.180834734,0.071612269,0.019625315,-0.004087915,-0.033905641,-0.001937616,-0.549200051,-0.215678176,0.108171641,0.059156412,-0.165297297,0.184935163,-0.155964805,0.00838042
6341,20.1057414,1.245547619,0.263136595,-0.193260492,-0.233150417,-0.159937908,-0.011855584,-0.609284763,-0.073011698,0.172220588,-0.029902458,0.066207208,0.17359918,-0.032182487,0.166101265
6342,20.25497119,1.185686525,-0.196990121,-0.432257667,-0.010440385,-0.189218018,0.425577745,0.393061149,0.472601851,-0.643054718,0.089167239,0.241363274,-0.069423948,-0.002194849,0.197550542
6343,22.12639947,0.849948289,0.188116558,-0.026233332,-0.0804429,-0.01408759,0.136272647,-0.22201616,0.19146299,-0.152468412,-0.02272509,-0.077244637,0.017457541,-0.03137929,-0.007534531
6344,24.40198881,0.808021597,-0.330084697,-0.320389839,0.254553155,-0.304060488,-0.102147236,-0.646703932,-0.295300411,0.19333467,-0.152991364,0.045180367,-0.055075573,0.140381706,-0.054160995
6345,23.79103502,0.946802476,-0.293805112,0.037130184,0.152761781,-0.100191606,0.577162823,-0.343618465,0.6080089,0.072994628,-0.089048988,-0.021097259,0.044617147,0.024530351,-0.078262929
6346,25.41849845,0.866292277,-0.108492953,0.100132958,0.116835206,-0.053283982,0.571052298,-0.328691365,0.610124475,0.03950231,-0.082657799,0.059713027,0.004393845,0.064752676,-0.122653289
6347,26.97924228,0.940666649,0.142385132,-0.006523876,-0.15899129,0.147973286,-0.089960127,0.208521669,0.036296994,-0.62744419,-0.10148584,0.166183916,-0.014560685,-0.099945534,-0.00459984
6348,28.58779888,0.718107407,-0.118887479,-0.081378154,0.073706004,0.063866341,0.538769349,0.505837968,-0.091840796,-0.867028941,-0.21703794,0.229971571,-0.247749442,0.035510107,-0.088647846
6349,29.38370203,0.547962865,-0.113448231,0.12943135,0.092143763,0.260080476,-0.664308312,0.600210836,0.67664726,-1.000100339,0.048156082,0.17326335,-0.160012073,-0.007693371,0.021033134
6350,-18.84203139,1.206659514,0.42804375,-0.643702284,-0.370373093,-0.364614506,-0.253355997,-0.559079192,-0.042773432,0.012691328,-0.061074963,0.054324384,0.175470093,-0.131734719,0.049124657
6351,-19.0293867,0.972628477,-0.061907636,0.12432956,0.087318316,0.0686657,-0.317345674,-0.230768115,0.171251524,-0.271686864,0.004934231,-0.019451,-0.124032159,-0.034643254,-0.104654522
6352,-18.85271998,0.939693559,-0.417175971,0.118105952,0.30181984,0.070669382,-0.28366739,-0.152663251,-0.102582585,-0.398937785,-0.045062676,-0.137299637,-0.181802157,-0.02576449,-0.088974542
6353,-17.72660028,0.941302032,-0.00483776,-0.429714623,-0.024342672,-0.152931241,-0.325050867,-0.121735997,-0.669028831,-0.519206572,0.023032852,-0.095736725,-0.118010857,-0.146320548,-0.073531422
6354,-17.42409425,1.199107293,0.254812238,0.536942498,-0.099113874,0.410607494,-0.262678246,-0.17886811,0.056994555,-0.275830684,-0.097855724,0.099493748,-0.076880395,0.081959908,-0.076311496
6355,-16.7641792,1.009655584,0.037524647,-0.155359974,-0.018692353,0.007258216,0.575430126,0.153754969,-0.544917868,-0.629989781,0.025244505,0.069034189,-0.219141924,0.053493736,0.118167061
6356,-16.01906707,1.157764754,-0.197998447,-0.209655373,0.133397905,-0.077685296,0.261539224,0.0931884,-0.567978349,-0.62358153,-0.122224206,0.129531823,-0.113899693,-0.010472042,0.031737218
6357,-17.68986587,1.469976093,0.047149518,0.384842451,-0.045765684,0.346265421,0.279150531,0.145136087,-0.460121672,-0.495448893,0.063424969,0.137235291,-0.175995423,0.034215402,0.026295349
6358,-16.7488299,1.403780428,0.154305969,0.142904529,-0.087602861,0.138487894,-0.23295107,-0.259117154,-0.298768374,-0.215451675,-0.002208115,0.005836617,-0.050130319,-0.027147658,-0.064581752
6359,-15.41796251,1.188752023,-0.443176768,0.004757055,0.258168918,-0.045694313,0.089386232,-0.131897526,-0.152989641,-0.341359562,-0.079883611,0.069112395,0.031157802,-0.0505028,0.04373355
6360,-15.2154105,1.374090865,-0.052659225,0.424546087,0.047921376,0.419702683,-0.534120289,0.239179099,0.277383573,-0.744799263,-0.03645837,0.091273204,-0.155133789,-0.003438915,0.004596861
6361,-13.7354562,1.205102226,-0.001090154,-0.317623745,-0.025992931,-0.262812805,-0.074723848,-1.072862829,-0.774381172,0.448509806,-0.101910518,-0.000734311,0.029990971,0.062898076,0.05429881
6362,-14.09906857,1.370590594,0.124432296,-0.122656484,-0.207346325,0.006593792,0.354182807,-0.032628384,0.354843747,-0.341447012,-0.030547461,0.149745048,-0.066191147,0.101840964,0.046100458
6363,-15.83402588,1.577811325,0.019978324,-0.627643833,-0.091780187,-0.220930569,-0.15112553,0.292447702,0.045653714,-0.592744072,0.075055151,-0.011294385,-0.102345997,-0.043620021,0.073573399
6364,-13.16382482,1.376884207,0.621928856,-0.141683875,-0.473762682,-0.057775177,0.248812171,-0.435262536,0.117013151,-0.013794838,-0.0356461,0.019191384,0.280121374,-0.17357379,0.013770452
6365,-13.58599966,1.442230991,0.179542078,0.025168574,-0.170389078,0.195835412,-0.306045934,0.433405378,0.231506854,-0.804448348,-0.065177982,0.145848733,-0.166790284,-0.08080083,-0.083397343
6366,-12.80812454,1.270784345,-0.125349664,0.220679759,0.084419854,-0.051608707,1.436343765,-0.297433888,0.054746833,0.027396933,-0.056165471,0.086431978,0.110371292,0.022664319,0.025009624
6367,-12.65614501,1.516381829,0.181531803,0.179387732,-0.143064611,0.292968071,0.563639024,0.264813653,-0.919105156,-0.639435158,-0.041266174,0.157337289,-0.161178633,-0.011356166,0.012455391
6368,-11.85010206,1.364522109,-0.097434493,0.136396717,0.066124139,0.103960537,0.525046043,-0.297489519,-0.029357928,-0.052700059,-0.108021781,0.05646966,0.092276624,0.041588565,0.024609612
6369,-12.140128,1.56378908,-0.719576536,0.202818198,0.448479367,0.087325175,0.273782643,-0.211876019,-0.801733879,-0.148281891,-0.146985956,0.070692952,-0.096017166,-0.008616519,-0.061465166
6370,-11.62114961,1.642187258,0.259331657,0.560260498,-0.140276419,0.497859557,-0.29724923,-0.106497954,-0.300410318,-0.30370309,0.034308193,0.086080021,0.015539794,-0.00124917,-0.023206991
6371,-12.11292928,1.545097307,0.013930061,-0.046165201,-0.0380391,-0.062097443,0.398912043,-0.397168761,0.297517801,0.078929238,0.122621091,-0.12576359,0.060927738,0.065141556,0.114727346
6372,-10.46857752,1.393111064,-0.026295691,-0.0487205,-0.04334902,0.063952146,0.535278314,0.100903739,-1.461818774,-0.568521584,0.001295993,-0.037652792,-0.186505176,-0.095884588,0.00185335
6373,-9.424131478,1.350477927,-0.593222001,0.029770357,0.415214473,-0.113560223,0.126054854,-0.454978823,-0.222480903,0.037091794,-0.178477046,-0.018152728,-0.022850183,0.042179807,-0.081487881
6374,-9.813941801,1.475357406,0.055731379,-0.227622772,-0.073603573,-0.20063115,-0.106747571,-0.013678863,1.465827402,-0.254619103,0.070564836,0.066145257,0.167207729,-0.015470595,0.135693178
6375,-8.952351067,1.413255901,0.252045939,0.171045246,-0.141973409,0.125703376,-0.056928287,-0.445292018,-0.517745042,-0.035594367,0.057350585,-0.019966162,0.017005681,-0.021375015,0.010568162
6376,-9.681781519,1.741628729,0.256531133,0.358931359,-0.174196743,0.303984314,0.554490924,0.005818644,-0.410950835,-0.335045415,0.091611757,0.037086427,0.01831997,0.003044541,-0.010264986
6377,-10.22229849,1.751095843,-0.516159722,-0.313690525,0.29621991,-0.243256635,-0.118383573,-0.487418391,-0.243531043,0.144038371,0.149167192,-0.177057804,-0.140587368,0.192877863,0.05172489
6378,-8.96179048,1.919202654,-0.128414356,0.480851767,0.101271742,0.233692457,-0.393883079,-0.542274185,-0.228190015,0.234526477,-0.042979039,0.002277248,0.128274717,-0.014471803,-0.018974584
6379,-8.047137054,1.818557857,0.109071837,-0.047325971,-0.122375088,0.035328825,0.18965099,-0.192997215,-0.636652541,-0.167762962,-0.149589427,-0.017392155,-0.137006332,-0.08197415,-0.103175487
6380,-7.084521833,1.840505584,-0.172676628,-0.415952593,-0.035856591,-0.274390038,0.333509261,-0.107302824,-0.127012514,-0.172875536,-0.215988506,0.107987251,0.03634324,-0.029024294,0.075910994
6381,-8.388147008,2.08278952,-0.639510401,-0.131928523,0.333932987,-0.044943776,0.155610599,0.111773885,-0.614840688,-0.360606081,-0.224868752,0.058178931,-0.137641317,-0.035949592,-0.176637392
6382,-7.379434578,1.888865679,-0.105778591,0.60540259,0.108160208,0.358239694,1.151336208,-0.248404424,-1.438532431,-0.089412572,0.018217618,-0.043591958,-0.120259826,0.032246125,-0.00231819
6383,-6.485754515,1.552051664,-0.301647415,0.197096716,0.19630487,0.09440179,0.411898737,0.033338528,0.417773372,-0.323693632,-0.003967773,-0.048734936,0.019656009,-0.01226661,-0.066251599
6384,-7.064197971,1.732277916,-0.267037043,-0.081668782,0.091451383,-0.124153669,0.431848608,-0.286063828,0.093824346,0.076366395,0.025776473,-0.205695907,-0.035789475,-0.035160035,-0.219371845
6385,-5.743081856,1.659539534,-0.299981095,-0.091592122,0.175799136,-0.007419383,-0.565496913,-0.272699017,-0.388765719,-0.160772456,0.132987465,-0.074547327,-0.129368444,0.052808014,0.057072866
6386,-3.584520649,1.768488098,-0.23338807,0.316231247,0.156533279,0.14942449,-0.424622454,-0.7094442,-0.264244059,0.251490878,-0.225198075,0.126504297,0.094931082,0.029125397,-0.09358036
6387,-5.88633761,1.895192884,-0.222579352,-0.153788171,0.067472922,-0.236827808,0.181409207,-0.3567899,1.219171482,0.15485303,0.004188202,-0.147802833,0.100580593,0.012167002,0.007864074
6388,-3.608351465,1.919029372,-0.529714093,0.959038999,0.408168532,0.516394884,-0.120566395,-0.010457288,0.588472849,-0.171561799,-0.183838957,0.282924429,0.021255614,0.19475221,-0.092847003
6389,-3.815510815,1.910505729,-0.162737662,0.738357622,0.028416295,0.525292751,-0.236736837,0.269389258,0.619049795,-0.404673076,-0.000781449,0.275311776,-0.03177513,0.153620887,0.031424542
6390,-2.82072579,1.62905495,-0.908867511,0.154381662,0.496854386,0.147690035,-1.148679851,-0.043199797,0.159337601,-0.426811595,0.062110803,0.115803382,-0.201609813,0.092812895,0.039051661
6391,-2.453801653,1.617573904,-0.395373153,0.045246317,0.184915109,-0.031300261,0.279147493,0.14584596,0.4893639,-0.389985074,-0.036056377,0.080279912,-0.065234644,0.058643501,0.039570349
6392,-2.375484826,1.698591306,0.058181495,0.561021516,-0.068863026,0.381792289,0.94598255,0.06161961,-0.092449867,-0.241119404,0.021767308,0.032401864,-0.1314041,0.025433665,0.009903262
6393,-1.446673886,1.857897393,-0.156367425,-0.838258645,-0.098026433,-0.554899768,0.443028099,-0.325056102,-0.142684523,0.012121055,-0.188288155,-0.005420348,0.185177675,-0.075447158,-0.005976621
6394,-0.817556791,1.724513392,-0.448307506,-0.461492192,0.091296948,-0.283772831,-0.440769893,0.152289091,0.299959314,-0.508567428,-0.06613145,0.121552878,-0.040313447,-0.083454305,0.001493391
6395,-0.394918125,1.827161093,-0.037080572,0.053902268,0.001450018,0.133165162,-0.694264726,-0.223838974,-0.319512464,-0.15343579,0.085744773,0.165853859,-0.072464993,0.175039452,0.176751535
6396,-0.197914572,1.765897616,-0.026974249,0.001236588,-0.0153405,0.119257036,0.618258539,0.315986084,-0.69344636,-0.533849519,-0.097927515,0.143888851,-0.217545272,0.099506668,-0.01606805
6397,-0.339727285,2.104883493,0.542457038,0.492114939,-0.462675894,0.547747105,0.395118325,0.645471097,-0.907809646,-0.830017023,0.058171847,0.265055925,-0.143521401,-0.028149097,0.115470459
6398,0.879236019,1.773754388,0.244400314,0.214972902,-0.174703451,-0.077970198,0.667002306,-0.845457496,0.94498603,0.646889801,-0.10817879,-0.014313639,0.381727447,-0.026535288,-0.003376764
6399,0.136587374,1.964711767,-0.859169946,-0.221328633,0.431057555,0.013101848,-0.697144112,0.982578415,0.897597722,-1.102275262,-0.047780203,0.343410482,-0.227002709,0.093069635,0.02770503
6400,2.271629564,1.781986613,-0.053959304,0.005707194,-0.001769484,-0.125804728,0.170365508,-0.869473959,-0.263624066,0.496079911,-0.041183944,0.077178493,0.107340732,0.066363733,0.01083554
6401,1.588385057,1.915381157,-0.195563431,0.07644201,0.047606412,0.056162054,0.379985597,-0.203843741,-0.284811241,-0.052713836,0.0450649,0.04865873,-0.183660622,0.171802405,0.090747878
6402,1.086205025,1.79251994,-0.121585756,-0.180882791,0.031865438,-0.004293074,-0.603441818,-0.077353511,-0.383071212,-0.302822308,0.242725569,-0.148850962,-0.098908534,0.031861969,0.102190781
6403,1.808518011,2.217224315,0.48890579,0.052927527,-0.475084226,0.305968313,0.972006829,0.414675764,-1.365058005,-0.633433537,0.087597958,0.152520667,-0.177249798,-0.06692243,-0.012383524
6404,2.921910459,1.967091145,0.02494698,0.40817207,-0.042610923,0.216038003,0.092708535,-0.324073155,0.196154541,0.074235145,0.003510452,0.073728046,0.04027247,0.065204272,-0.076679105
6405,3.527524381,1.720220719,-0.210342024,-0.398603185,-0.022016377,-0.150673472,-0.473172355,0.527076247,0.397586773,-0.775014039,-0.102010299,-0.0793896,-0.030451313,-0.185533467,-0.118208253
6406,4.821637825,1.662810698,-0.318743598,0.070375354,0.147385084,-0.034008436,0.472284099,-0.023571063,0.293159022,-0.244745668,-0.034184092,-0.004981317,0.04073374,-0.056782331,-0.056756422
6407,5.343500989,1.58392403,0.287678919,0.318004388,-0.206042934,0.177583807,0.214789971,-0.028569744,0.098886686,-0.25305993,0.040152907,-0.008630808,0.181377024,-0.128915701,-0.051233697
6408,5.325751301,1.691724936,-0.202546894,-0.035266509,0.075317084,0.007387077,0.280104577,-0.2456198,-0.923292029,-0.151751115,0.105622482,-0.00528889,-0.140824295,0.068302612,-0.043672311
6409,6.302365105,1.768840545,-0.409079264,0.159151513,0.222235852,0.048461497,0.14618768,-0.075891939,0.019888053,-0.201975504,0.01343264,0.138505084,0.015968086,0.058947147,0.069484341
6410,6.614929645,1.540714242,-0.491693756,0.015552177,0.336479048,0.048212159,-0.476026564,0.059655651,-0.009942407,-0.336072132,0.00511444,0.091323282,-0.177095162,0.10953044,-0.05551215
6411,7.80778107,1.633177783,-0.391981566,-0.163430073,0.145978277,-0.067810948,0.443681279,-0.089265737,-0.971118521,-0.294566911,-0.105311225,0.052207147,-0.060079135,-0.023507454,0.005961965
6412,8.20873442,1.595958409,0.378172845,-0.16794571,-0.353406856,-0.051273767,0.485705458,0.122179788,0.45024676,-0.405403242,0.020413486,0.124719519,-0.00355831,-0.048673222,-0.020500802
6413,8.427773501,1.944467766,0.085339326,-0.16037724,-0.172531402,-0.085759161,0.109142953,-0.225357393,0.259127884,-0.086567326,-0.082855762,0.116028808,0.107240791,-0.016116394,0.048440268
6414,8.675318957,1.513403174,-0.40467639,0.188750715,0.206685124,0.097631474,0.113592801,-0.325105564,-0.518376668,-0.027601981,0.11231937,0.030615935,-0.014589153,0.002982343,0.103904333
6415,7.958162825,1.75691933,0.238675718,0.194618879,-0.21686273,0.207488536,0.488382087,-0.008681284,-0.51210539,-0.248737044,0.04575154,-0.031828168,-0.145499572,-0.051608329,-0.027504153
6416,10.10554319,1.611473562,-0.039354169,-0.063620862,-0.043755974,0.019627258,0.522319943,0.037745045,0.064661028,-0.308110636,-0.087187714,0.060679398,-0.061243708,0.015947985,-0.040634588
6417,9.902117653,1.615859036,-0.360129681,-0.302575208,0.136821705,-0.165522924,-0.816894019,-0.450876228,-0.41433345,0.013484115,-0.013073016,-0.114338373,-0.092342462,0.022686029,0.054787549
6418,9.917992331,1.736600545,0.029068844,-0.495920413,-0.20279436,-0.11308639,0.979355444,0.740938564,-0.390745469,-0.939427365,-0.067388398,0.059956589,-0.072996005,-0.143097276,0.044522766
6419,11.63941271,1.441418465,0.290059768,0.062984156,-0.233962044,0.07352505,0.857206801,-0.286121301,-0.456043298,-0.032313409,0.100098144,0.014802427,0.065852089,0.002185468,0.043270756
6420,11.65175455,1.389309211,-0.381080809,-0.499777958,0.127300279,-0.323951276,-0.470893655,0.188672317,0.482202829,-0.426494936,-0.074338592,0.009493214,-0.048125429,-0.133256277,-0.071303772
6421,11.05085223,1.761577176,0.274254921,0.588615166,-0.155795248,0.352357331,-0.797111205,-0.976541975,-0.341189144,0.756887255,0.223729243,-0.090099321,-0.107041797,0.351641871,0.083166995
6422,12.8608988,1.557875474,-0.37418733,-0.204099,0.169652696,-0.096393068,-0.057242352,0.318635144,0.584518505,-0.564964574,0.090308449,0.217467996,-0.115848135,0.095054875,0.103780601
6423,12.80519423,1.602862265,0.023381947,-0.216813202,-0.057749164,-0.218481913,-0.071001971,-0.843806494,-0.726150818,0.487152617,0.15120523,-0.131581478,0.057893516,0.059039606,0.109508177
6424,13.94601156,1.44257468,0.171405083,-0.084211174,-0.154024814,-0.131539596,-0.082802233,-0.606407539,0.44794457,0.308663079,0.030148848,-0.069169949,0.09489439,-0.014100167,-0.047006219
6425,13.73942847,1.394972346,0.073285162,0.033340772,-0.023820375,0.092399074,-1.170320151,-0.458842726,-0.029431986,0.127353198,0.162769639,-0.156480486,-0.071279045,0.097426716,0.115718506
6426,14.07336644,1.295891099,-0.438888338,-0.084971105,0.276678188,-0.035719514,-0.164152961,0.314729547,0.529841709,-0.515974848,0.025548679,-0.092313309,-0.189642462,-0.017524038,-0.112200742
6427,15.7645729,1.458765674,0.048790092,-0.10973028,-0.10831835,-0.016897176,-0.133967135,0.344387467,0.480098301,-0.608471804,0.007494617,0.145924047,0.082151223,-0.141817176,0.108024402
6428,15.86889133,1.435471251,-0.079287004,0.399115734,0.038324994,0.153945498,0.443697573,-0.388298271,0.040643374,0.149838129,0.050631714,-0.001546047,0.13505545,0.006925679,-0.013713013
6429,16.80681762,1.366432262,-0.170659993,-0.468850322,0.043952451,-0.319616554,-0.877895276,-0.631564053,-0.362904765,0.130351464,-0.010638575,-0.122329689,0.019207648,0.033086788,0.062420919
6430,17.80046514,1.203438178,-0.32749865,0.056029869,0.171623376,0.114184876,0.125495818,0.195420852,-0.53565518,-0.561181808,-0.036635906,0.045696498,-0.171805591,0.010341028,0.025516158
6431,18.5285768,1.274413016,0.124248734,0.569316873,-0.088856775,0.443101029,0.19720445,0.010164432,0.078781765,-0.314313921,0.00170597,0.130505788,-0.130731765,0.16020066,0.012381012
6432,18.35300237,1.532671694,-0.148924084,-0.126900596,-0.00151997,-0.332331619,0.12833073,-0.929054678,0.95453644,0.67944782,-0.164242348,-0.064581287,0.254152763,-0.016538716,-0.070279686
6433,20.2616448,1.090924574,-0.051428031,0.046794163,0.080496703,-0.038528772,1.074276131,-0.14757885,0.273160309,-0.135761844,-0.126697053,0.127195339,0.080090607,0.061446986,0.07738605
6434,20.42324151,1.200844449,-0.202885166,0.469047921,0.196353028,0.141734044,0.692183299,0.035079204,0.8507497,-0.229198778,-0.091244451,0.194562482,0.122786054,0.061449101,-0.068736551
6435,19.68650309,1.226053666,0.188890126,-0.573261201,-0.229453928,-0.439437345,0.434220474,-0.383570497,0.704504938,0.151770466,0.093701175,-0.059041344,0.254817859,-0.0764423,0.040304395
6436,21.69822871,0.882341807,0.107933612,-0.306589867,-0.129554554,-0.167228853,0.968097844,0.049686137,0.450487191,-0.3815725,-0.054785952,-0.033905573,0.064134322,-0.104999186,-0.04525912
6437,20.95858916,1.083080712,-0.471326648,-0.069016332,0.265097996,-0.100403689,0.269883447,0.45130511,1.345385045,-0.633815409,0.021159107,0.093325583,-0.10779794,0.083033334,0.0856974
6438,22.93677265,1.040595925,0.176560414,-0.314900181,-0.263233624,-0.171038916,0.519074718,-0.01552357,0.234919822,-0.373763521,-0.055241927,0.085703274,0.08452983,-0.147475675,-0.009697074
6439,23.19649647,0.782209677,-0.729730921,-0.20631173,0.472951161,-0.208131658,0.520366473,0.016569142,0.537644343,-0.338854419,-0.049984749,0.065826681,-0.068875127,0.010914358,-0.076645452
6440,24.7040855,0.616111252,-0.328594046,0.461088054,0.352650942,0.209075366,0.925030829,-0.416722508,-0.459902763,-0.010754762,-0.024885907,-0.060948759,0.002473471,0.040616376,0.006349565
6441,25.40917885,0.937299203,-0.213547315,0.213605641,0.183490717,0.192291738,-0.712833802,0.053935945,0.439565743,-0.514250793,-0.082008405,0.26921607,0.00502056,-0.001904643,-0.00054672
6442,24.66161087,0.859261223,0.34419974,-0.00184974,-0.205686476,0.258682349,-0.388490915,0.721398012,0.355216179,-1.10244396,0.100823561,0.166140591,-0.20661469,0.02108768,-0.008272789
6443,26.08889463,0.831506428,0.115706611,-0.484292352,-0.169292405,-0.1884721,-0.407554148,-0.1646514,-0.522271149,-0.324530415,-0.022639578,0.071938688,-0.006816629,-0.122403214,0.028726178
6444,25.95579492,0.798406251,0.254357689,-0.104193331,-0.137183651,-0.088136231,0.664223239,-0.483919707,-0.427220931,0.087100822,-0.0130214,-0.080574876,0.064556018,-0.041657996,-0.01176293
6445,26.74896388,0.711800851,0.24960577,-0.299122614,-0.152209334,-0.20599294,0.12797735,-0.434584102,0.479179253,0.063714278,-0.033281617,-0.076007435,0.168630314,-0.131825486,-0.068397339
6446,26.48312513,0.953582909,0.297282968,-0.139800021,-0.208257151,-0.108097987,-0.059253398,-0.388390329,0.350741608,0.100309349,-0.04244363,-0.063517367,0.090799352,-0.04141505,0.041011051
6447,26.56760859,0.775272136,-0.061775524,-0.35872583,-0.00285644,-0.195073674,-0.019923335,-0.075792386,0.537545248,-0.195091422,0.134836387,-0.10591353,-0.153450937,0.061170775,0.044759837
6448,28.64066389,0.618400339,0.147960673,0.272701353,0.031431592,0.260021105,-0.24115386,-0.091878371,-0.38710782,-0.371240502,0.038363318,0.01483016,-0.095177791,-0.020911428,-0.094445308
6449,30.0178503,0.523570953,0.17405161,-0.029042824,-0.078363108,-0.096942269,0.908613905,-0.439851595,0.66450392,0.038801311,-0.07433548,0.059804521,0.098754447,0.062661982,0.024647145
6450,-18.05989396,1.029984235,-0.371336873,0.547430082,0.23256109,0.230806973,0.359328534,-0.088336651,0.073661338,-0.353671047,-0.142229471,0.17832667,0.157774543,-0.083637575,0.002999184
6451,-17.83924862,1.197797836,-0.656157284,0.531144456,0.477210623,0.056108275,0.757216429,-0.654451827,-0.852983972,0.230893318,-0.186312459,0.134491028,0.084933338,0.046536928,-0.030466721
6452,-16.81448974,0.937122005,-0.219316173,0.661335061,0.235098978,0.350553482,0.191231942,-0.063775546,0.085686326,-0.469745205,-0.063791624,0.011813158,0.048169078,-0.069863349,-0.085042827
6453,-15.79460594,1.176196238,-0.767847793,0.37333221,0.547580873,0.065639087,-0.344982935,-0.316929443,0.414615485,-0.135943721,-0.275452799,0.233254553,-0.007850144,0.077160395,-0.123376379
